,ExpressId,GlobalId,Class,PredefinedType,Name,Level,Type,Pset_ReinforcementBarPitchOfWall.Reference,Pset_StairFlightCommon.NumberOfTreads,Pset_StairCommon.Reference,Pset_StairCommon.NumberOfRiser,Pset_ColumnCommon.LoadBearing,Pset_ReinforcementBarCountOfIndependentFooting.Reference,Pset_BeamCommon.Reference,Pset_RoofCommon.IsExternal,Pset_WallCommon.Reference,Pset_ReinforcementBarPitchOfContinuousFooting.Reference,Pset_StairCommon.NumberOfTreads,Pset_RoofCommon.Reference,BaseQuantities.GrossFootprintArea,Pset_StairFlightCommon.TreadLengthAtOffset,BaseQuantities.CrossSectionArea,Pset_SlabCommon.IsExternal,Pset_StairFlightCommon.TreadLength,Pset_StairCommon.RiserHeight,Pset_RoofCommon.TotalArea,Pset_WallCommon.LoadBearing,BaseQuantities.NetSurfaceArea,BaseQuantities.GrossArea,BaseQuantities.Width,Pset_SlabCommon.ThermalTransmittance,Pset_StairFlightCommon.WalkingLineOffset,Pset_StairFlightCommon.NumberOfRiser,Pset_BeamCommon.Span,Pset_RoofCommon.ProjectedArea,Pset_SlabCommon.Reference,Pset_BeamCommon.LoadBearing,Pset_BeamCommon.Slope,Pset_StairFlightCommon.RiserHeight,BaseQuantities.Length,Pset_ColumnCommon.Slope,BaseQuantities.Perimeter,Pset_StairFlightCommon.Reference,Pset_StairFlightCommon.NosingLength,Pset_WallCommon.IsExternal,Pset_ColumnCommon.Reference,BaseQuantities.NetSideArea,Pset_WallCommon.ExtendToStructure,Pset_BeamCommon.IsExternal,Pset_StairFlightCommon.TreadLengthAtInnerSide,Pset_StairCommon.TreadLength,BaseQuantities.Height,Pset_ReinforcementBarPitchOfColumn.Reference,BaseQuantities.GrossSurfaceArea,BaseQuantities.GrossSideArea,Pset_ReinforcementBarPitchOfBeam.Reference,Pset_StairCommon.IsExternal,Pset_QuantityTakeOff.Reference,BaseQuantities.NetArea,Pset_SlabCommon.PitchAngle,BaseQuantities.NetVolume,Pset_ReinforcementBarPitchOfSlab.Reference,Pset_WallCommon.ThermalTransmittance,BaseQuantities.OuterSurfaceArea,Pset_SlabCommon.LoadBearing,BaseQuantities.GrossVolume,Pset_ColumnCommon.IsExternal
3746,342759,1GO0ULaGv7lvx7UGEZnhXB,IfcSlab,FLOOR,Suelo:Losa 150mm:2043998,Nivel 12,Suelo:Losa 150mm,,,,,,,,,,,,,,,,False,,,,,,78.3058816089118,,,,,,,Losa 150mm,,,,,,53.5026473962924,,,,,,,,,,,,,,,,Losa 150mm,78.0158819694007,0.0,11.7023822954101,Losa 150mm,,,True,,
3747,342879,1GO0ULaGv7lvx7UGEZnhYN,IfcSlab,FLOOR,Suelo:Losa 150mm:2044034,Nivel 12,Suelo:Losa 150mm,,,,,,,,,,,,,,,,False,,,,,,33.7133783152916,0.150000000000001,,,,,,Losa 150mm,,,,,,24.2038073151553,,,,,,,,,,,,,,,,Losa 150mm,33.7133783152916,0.0,5.05700674729376,Losa 150mm,,,True,5.05700674729376,
3748,342940,1GO0ULaGv7lvx7UGEZnhDU,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 200 mm:2046795,Nivel 11,Muro básico:M.H.A 200 mm,M.H.A 200 mm,,,,,,,,M.H.A 200 mm,,,,0.44406754452835,,,,,,,True,,,0.2,,,,,,,,,,2.22033772264178,,,,,False,,5.55084430660444,False,,,,2.5,,,5.55084430660444,,,M.H.A 200 mm,,,1.11016886132089,,5.23,,,1.11016886132089,
3749,343016,1GO0ULaGv7lvx7UGEZnhDR,IfcSlab,FLOOR,Suelo:Losa 150mm:2046798,Nivel 22,Suelo:Losa 150mm,,,,,,,,,,,,,,,,False,,,,,,56.1002954829301,0.150000000000001,,,,,,Losa 150mm,,,,,,33.5391606077089,,,,,,,,,,,,,,,,Losa 150mm,56.1002954829301,0.0,8.41504432243955,Losa 150mm,,,True,8.41504432243955,
3750,343090,1GO0ULaGv7lvx7UGEZnhDz,IfcSlab,FLOOR,Suelo:Losa 150mm:2046824,Nivel 22,Suelo:Losa 150mm,,,,,,,,,,,,,,,,False,,,,,,31.9234540803049,0.150000000000001,,,,,,Losa 150mm,,,,,,23.8205458919376,,,,,,,,,,,,,,,,Losa 150mm,31.9234540803049,0.0,4.78851811204576,Losa 150mm,,,True,4.78851811204576,
3751,343164,1GO0ULaGv7lvx7UGEZnhDW,IfcSlab,FLOOR,Suelo:Losa 150mm:2046837,Nivel 22,Suelo:Losa 150mm,,,,,,,,,,,,,,,,False,,,,,,31.92379526279,0.150000000000001,,,,,,Losa 150mm,,,,,,23.8205458919378,,,,,,,,,,,,,,,,Losa 150mm,31.92379526279,0.0,4.78856928941852,Losa 150mm,,,True,4.78856928941852,
3752,343258,1GO0ULaGv7lvx7UGEZnhEK,IfcSlab,FLOOR,Suelo:Losa 150mm:2046849,Nivel 22,Suelo:Losa 150mm,,,,,,,,,,,,,,,,False,,,,,,57.1663761277832,0.150000000000001,,,,,,Losa 150mm,,,,,,38.5791606077097,,,,,,,,,,,,,,,,Losa 150mm,57.1663761277832,0.0,8.57495641916752,Losa 150mm,,,True,8.57495641916752,
3753,343340,1GO0ULaGv7lvx7UGEZnhEE,IfcSlab,FLOOR,Suelo:Losa 150mm:2046875,Nivel 22,Suelo:Losa 150mm,,,,,,,,,,,,,,,,False,,,,,,34.0560062370556,0.150000000000001,,,,,,Losa 150mm,,,,,,25.4431967510216,,,,,,,,,,,,,,,,Losa 150mm,34.0560062370556,0.0,5.10840093555836,Losa 150mm,,,True,5.10840093555836,
3754,343549,1GO0ULaGv7lvx7UGEZnhE_,IfcSlab,FLOOR,Suelo:Losa 150mm:2046891,Nivel 22,Suelo:Losa 150mm,,,,,,,,,,,,,,,,False,,,,,,78.1216404373944,,,,,,,Losa 150mm,,,,,,55.2299989632422,,,,,,,,,,,,,,,,Losa 150mm,77.8316404373944,0.0,11.6747460656092,Losa 150mm,,,True,,
3755,343673,1GO0ULaGv7lvx7UGEZnhFS,IfcSlab,FLOOR,Suelo:Losa 150mm:2046921,Nivel 18,Suelo:Losa 150mm,,,,,,,,,,,,,,,,False,,,,,,34.0453099220645,0.150000000000001,,,,,,Losa 150mm,,,,,,25.4394442624206,,,,,,,,,,,,,,,,Losa 150mm,34.0453099220645,0.0,5.1067964883097,Losa 150mm,,,True,5.1067964883097,
3756,343759,0TtZrrSyz8AOdHzR_Iwtgj,IfcSlab,FLOOR,Suelo:Losa 150mm:2046933,Nivel 22,Suelo:Losa 150mm,,,,,,,,,,,,,,,,False,,,,,,45.5769796691068,0.150000000000001,,,,,,Losa 150mm,,,,,,35.2892901610545,,,,,,,,,,,,,,,,Losa 150mm,45.5769796691068,0.0,6.83654695036604,Losa 150mm,,,True,6.83654695036604,
3757,343837,1GO0ULaGv7lvx7UGEZnhFi,IfcSlab,FLOOR,Suelo:Losa 150mm:2046969,Nivel 22,Suelo:Losa 150mm,,,,,,,,,,,,,,,,False,,,,,,33.7039045760839,0.150000000000001,,,,,,Losa 150mm,,,,,,24.2000000000003,,,,,,,,,,,,,,,,Losa 150mm,33.7039045760839,0.0,5.05558568641261,Losa 150mm,,,True,5.05558568641261,
3758,343927,1GO0ULaGv7lvx7UGEZnhHM,IfcSlab,FLOOR,Suelo:Losa 150mm:2047043,Nivel 18,Suelo:Losa 150mm,,,,,,,,,,,,,,,,False,,,,,,57.1901622409504,0.150000000000001,,,,,,Losa 150mm,,,,,,38.3810917838755,,,,,,,,,,,,,,,,Losa 150mm,57.1901622409504,0.0,8.57852433614259,Losa 150mm,,,True,8.57852433614259,
3759,344001,1GO0ULaGv7lvx7UGEZnhH8,IfcSlab,FLOOR,Suelo:Losa 150mm:2047069,Nivel 18,Suelo:Losa 150mm,,,,,,,,,,,,,,,,False,,,,,,31.9239590303473,0.150000000000001,,,,,,Losa 150mm,,,,,,23.8205458919377,,,,,,,,,,,,,,,,Losa 150mm,31.9239590303473,0.0,4.78859385455211,Losa 150mm,,,True,4.78859385455211,
3760,344075,1GO0ULaGv7lvx7UGEZnhH$,IfcSlab,FLOOR,Suelo:Losa 150mm:2047082,Nivel 18,Suelo:Losa 150mm,,,,,,,,,,,,,,,,False,,,,,,31.9244639804133,0.150000000000001,,,,,,Losa 150mm,,,,,,23.8205458919377,,,,,,,,,,,,,,,,Losa 150mm,31.9244639804133,0.0,4.78866959706202,Losa 150mm,,,True,4.78866959706201,
3761,344169,1GO0ULaGv7lvx7UGEZnhHZ,IfcSlab,FLOOR,Suelo:Losa 150mm:2047094,Nivel 18,Suelo:Losa 150mm,,,,,,,,,,,,,,,,False,,,,,,57.1838905203491,0.150000000000001,,,,,,Losa 150mm,,,,,,38.3805458919382,,,,,,,,,,,,,,,,Losa 150mm,57.1838905203492,0.0,8.5775835780524,Losa 150mm,,,True,8.5775835780524,
3762,344251,1GO0ULaGv7lvx7UGEZnhI5,IfcSlab,FLOOR,Suelo:Losa 150mm:2047120,Nivel 18,Suelo:Losa 150mm,,,,,,,,,,,,,,,,False,,,,,,34.0275613889517,0.150000000000001,,,,,,Losa 150mm,,,,,,25.4400000000001,,,,,,,,,,,,,,,,Losa 150mm,34.0275613889517,0.0,5.10413420834277,Losa 150mm,,,True,5.10413420834278,
3763,344460,1GO0ULaGv7lvx7UGEZnhIr,IfcSlab,FLOOR,Suelo:Losa 150mm:2047136,Nivel 18,Suelo:Losa 150mm,,,,,,,,,,,,,,,,False,,,,,,78.108880592518,,,,,,,Losa 150mm,,,,,,55.4299330876982,,,,,,,,,,,,,,,,Losa 150mm,77.7463805925181,0.0,11.6619570888778,Losa 150mm,,,True,,
3764,344584,1GO0ULaGv7lvx7UGEZnhIh,IfcSlab,FLOOR,Suelo:Losa 150mm:2047166,Nivel 17,Suelo:Losa 150mm,,,,,,,,,,,,,,,,False,,,,,,33.7183099220645,0.150000000000001,,,,,,Losa 150mm,,,,,,25.4394442624206,,,,,,,,,,,,,,,,Losa 150mm,33.7183099220645,0.0,5.0577464883097,Losa 150mm,,,True,5.0577464883097,
3765,344775,1GO0ULaGv7lvx7UGEZnhJV,IfcSlab,FLOOR,Suelo:Losa 150mm:2047178,Nivel 18,Suelo:Losa 150mm,,,,,,,,,,,,,,,,False,,,,,,78.3012445577617,,,,,,,Losa 150mm,,,,,,53.5022212137286,,,,,,,,,,,,,,,,Losa 150mm,77.9389052442508,0.0,11.6908357866377,Losa 150mm,,,True,,
3766,344895,1GO0ULaGv7lvx7UGEZnhJx,IfcSlab,FLOOR,Suelo:Losa 150mm:2047214,Nivel 18,Suelo:Losa 150mm,,,,,,,,,,,,,,,,False,,,,,,33.696353053907,0.150000000000001,,,,,,Losa 150mm,,,,,,24.199900725189,,,,,,,,,,,,,,,,Losa 150mm,33.696353053907,0.0,5.05445295808606,Losa 150mm,,,True,5.05445295808606,
3767,344989,1GO0ULaGv7lvx7UGEZnhKj,IfcSlab,FLOOR,Suelo:Losa 150mm:2047288,Nivel 17,Suelo:Losa 150mm,,,,,,,,,,,,,,,,False,,,,,,56.3221518319887,0.150000000000001,,,,,,Losa 150mm,,,,,,38.1810917838755,,,,,,,,,,,,,,,,Losa 150mm,56.3221518319887,0.0,8.44832277479833,Losa 150mm,,,True,8.44832277479833,
3768,345063,1GO0ULaGv7lvx7UGEZnhL7,IfcSlab,FLOOR,Suelo:Losa 150mm:2047314,Nivel 17,Suelo:Losa 150mm,,,,,,,,,,,,,,,,False,,,,,,31.9239590303473,0.150000000000001,,,,,,Losa 150mm,,,,,,23.8205458919377,,,,,,,,,,,,,,,,Losa 150mm,31.9239590303473,0.0,4.78859385455211,Losa 150mm,,,True,4.78859385455211,
3769,345137,1GO0ULaGv7lvx7UGEZnhLA,IfcSlab,FLOOR,Suelo:Losa 150mm:2047327,Nivel 17,Suelo:Losa 150mm,,,,,,,,,,,,,,,,False,,,,,,31.924300212832,0.150000000000001,,,,,,Losa 150mm,,,,,,23.8205458919377,,,,,,,,,,,,,,,,Losa 150mm,31.924300212832,0.0,4.78864503192482,Losa 150mm,,,True,4.78864503192482,
3770,345231,1GO0ULaGv7lvx7UGEZnhL_,IfcSlab,FLOOR,Suelo:Losa 150mm:2047339,Nivel 17,Suelo:Losa 150mm,,,,,,,,,,,,,,,,False,,,,,,57.044549007637,0.150000000000001,,,,,,Losa 150mm,,,,,,38.3236718051169,,,,,,,,,,,,,,,,Losa 150mm,57.044549007637,0.0,8.55668235114558,Losa 150mm,,,True,8.55668235114558,
3771,345313,1GO0ULaGv7lvx7UGEZnhMG,IfcSlab,FLOOR,Suelo:Losa 150mm:2047365,Nivel 17,Suelo:Losa 150mm,,,,,,,,,,,,,,,,False,,,,,,34.0456999173692,0.150000000000001,,,,,,Losa 150mm,,,,,,25.4400000000001,,,,,,,,,,,,,,,,Losa 150mm,34.0456999173692,0.0,5.1068549876054,Losa 150mm,,,True,5.1068549876054,
3772,345522,1GO0ULaGv7lvx7UGEZnhM0,IfcSlab,FLOOR,Suelo:Losa 150mm:2047381,Nivel 17,Suelo:Losa 150mm,,,,,,,,,,,,,,,,False,,,,,,76.4180801234956,,,,,,,Losa 150mm,,,,,,55.0302176346915,,,,,,,,,,,,,,,,Losa 150mm,76.0555801234956,0.0,11.4083370185244,Losa 150mm,,,True,,
3773,345765,1GO0ULaGv7lvx7UGEZnhMc,IfcSlab,FLOOR,Suelo:Losa 150mm:2047411,Nivel 17,Suelo:Losa 150mm,,,,,,,,,,,,,,,,False,,,,,,76.958719706172,,,,,,,Losa 150mm,,,,,,53.6188765555795,,,,,,,,,,,,,,,,Losa 150mm,76.5963803926611,0.0,11.4894570588992,Losa 150mm,,,True,,
3774,345885,1GO0ULaGv7lvx7UGEZnhN2,IfcSlab,FLOOR,Suelo:Losa 150mm:2047447,Nivel 17,Suelo:Losa 150mm,,,,,,,,,,,,,,,,False,,,,,,33.8266916985516,0.150000000000001,,,,,,Losa 150mm,,,,,,24.2493458033796,,,,,,,,,,,,,,,,Losa 150mm,33.8266916985516,0.0,5.07400375478276,Losa 150mm,,,True,5.07400375478276,
3775,345975,1GO0ULaGv7lvx7UGEZnhO3,IfcSlab,FLOOR,Suelo:Losa 150mm:2047510,Nivel 16,Suelo:Losa 150mm,,,,,,,,,,,,,,,,False,,,,,,57.0483578035961,0.150000000000001,,,,,,Losa 150mm,,,,,,38.3231053249971,,,,,,,,,,,,,,,,Losa 150mm,57.0483578035961,0.0,8.55725367053944,Losa 150mm,,,True,8.55725367053944,
3776,346049,1GO0ULaGv7lvx7UGEZnhOb,IfcSlab,FLOOR,Suelo:Losa 150mm:2047536,Nivel 16,Suelo:Losa 150mm,,,,,,,,,,,,,,,,False,,,,,,31.9239590303472,0.150000000000001,,,,,,Losa 150mm,,,,,,23.8205458919376,,,,,,,,,,,,,,,,Losa 150mm,31.9239590303471,0.0,4.78859385455209,Losa 150mm,,,True,4.78859385455209,
3777,346123,1GO0ULaGv7lvx7UGEZnhOe,IfcSlab,FLOOR,Suelo:Losa 150mm:2047549,Nivel 16,Suelo:Losa 150mm,,,,,,,,,,,,,,,,False,,,,,,31.924300212832,0.150000000000001,,,,,,Losa 150mm,,,,,,23.8205458919377,,,,,,,,,,,,,,,,Losa 150mm,31.924300212832,0.0,4.78864503192482,Losa 150mm,,,True,4.78864503192482,
3778,346213,1GO0ULaGv7lvx7UGEZnhPS,IfcSlab,FLOOR,Suelo:Losa 150mm:2047561,Nivel 16,Suelo:Losa 150mm,,,,,,,,,,,,,,,,False,,,,,,57.1883826332343,0.150000000000001,,,,,,Losa 150mm,,,,,,38.3800000000004,,,,,,,,,,,,,,,,Losa 150mm,57.1883826332344,0.0,8.57825739498519,Losa 150mm,,,True,8.57825739498518,
3779,346295,1GO0ULaGv7lvx7UGEZnhPs,IfcSlab,FLOOR,Suelo:Losa 150mm:2047587,Nivel 16,Suelo:Losa 150mm,,,,,,,,,,,,,,,,False,,,,,,34.0456999173692,0.150000000000001,,,,,,Losa 150mm,,,,,,25.4400000000001,,,,,,,,,,,,,,,,Losa 150mm,34.0456999173692,0.0,5.1068549876054,Losa 150mm,,,True,5.1068549876054,
3780,346504,1GO0ULaGv7lvx7UGEZnhPc,IfcSlab,FLOOR,Suelo:Losa 150mm:2047603,Nivel 16,Suelo:Losa 150mm,,,,,,,,,,,,,,,,False,,,,,,78.1229685441935,,,,,,,Losa 150mm,,,,,,55.2267110635126,,,,,,,,,,,,,,,,Losa 150mm,77.8329685441935,0.0,11.6749452816291,Losa 150mm,,,True,,
3781,346628,1GO0ULaGv7lvx7UGEZnhQ4,IfcSlab,FLOOR,Suelo:Losa 150mm:2047633,Nivel 16,Suelo:Losa 150mm,,,,,,,,,,,,,,,,False,,,,,,34.0473484723596,0.150000000000001,,,,,,Losa 150mm,,,,,,25.4401541013659,,,,,,,,,,,,,,,,Losa 150mm,34.0473484723596,0.0,5.10710227085395,Losa 150mm,,,True,5.10710227085395,
3782,346819,1GO0ULaGv7lvx7UGEZnhQ8,IfcSlab,FLOOR,Suelo:Losa 150mm:2047645,Nivel 16,Suelo:Losa 150mm,,,,,,,,,,,,,,,,False,,,,,,78.3038614454279,,,,,,,Losa 150mm,,,,,,53.5039705625626,,,,,,,,,,,,,,,,Losa 150mm,78.013861445428,0.0,11.7020792168142,Losa 150mm,,,True,,
3783,346939,1GO0ULaGv7lvx7UGEZnhRK,IfcSlab,FLOOR,Suelo:Losa 150mm:2047681,Nivel 16,Suelo:Losa 150mm,,,,,,,,,,,,,,,,False,,,,,,33.696353021184,0.150000000000001,,,,,,Losa 150mm,,,,,,24.199900725189,,,,,,,,,,,,,,,,Losa 150mm,33.696353021184,0.0,5.05445295317762,Losa 150mm,,,True,5.05445295317762,
3784,347029,1GO0ULaGv7lvx7UGEZnhSU,IfcSlab,FLOOR,Suelo:Losa 150mm:2047755,Nivel 15,Suelo:Losa 150mm,,,,,,,,,,,,,,,,False,,,,,,57.1884526473487,0.150000000000001,,,,,,Losa 150mm,,,,,,38.379979411936,,,,,,,,,,,,,,,,Losa 150mm,57.1884526473487,0.0,8.57826789710233,Losa 150mm,,,True,8.57826789710233,
3785,347103,1GO0ULaGv7lvx7UGEZnhSm,IfcSlab,FLOOR,Suelo:Losa 150mm:2047781,Nivel 15,Suelo:Losa 150mm,,,,,,,,,,,,,,,,False,,,,,,31.9228999999883,0.150000000000001,,,,,,Losa 150mm,,,,,,23.82,,,,,,,,,,,,,,,,Losa 150mm,31.9228999999883,0.0,4.78843499999826,Losa 150mm,,,True,4.78843499999826,
3786,347177,1GO0ULaGv7lvx7UGEZnhSd,IfcSlab,FLOOR,Suelo:Losa 150mm:2047794,Nivel 15,Suelo:Losa 150mm,,,,,,,,,,,,,,,,False,,,,,,31.9231917622412,0.150000000000001,,,,,,Losa 150mm,,,,,,23.82,,,,,,,,,,,,,,,,Losa 150mm,31.9231917622412,0.0,4.78847876433619,Losa 150mm,,,True,4.78847876433619,
3787,347267,1GO0ULaGv7lvx7UGEZnhSh,IfcSlab,FLOOR,Suelo:Losa 150mm:2047806,Nivel 15,Suelo:Losa 150mm,,,,,,,,,,,,,,,,False,,,,,,57.1940473577521,0.150000000000001,,,,,,Losa 150mm,,,,,,38.3839065899663,,,,,,,,,,,,,,,,Losa 150mm,57.1940473577521,0.0,8.57910710366284,Losa 150mm,,,True,8.57910710366285,
3788,347349,1GO0ULaGv7lvx7UGEZnhTD,IfcSlab,FLOOR,Suelo:Losa 150mm:2047832,Nivel 15,Suelo:Losa 150mm,,,,,,,,,,,,,,,,False,,,,,,34.0534218335331,0.150000000000001,,,,,,Losa 150mm,,,,,,25.4439065899665,,,,,,,,,,,,,,,,Losa 150mm,34.0534218335331,0.0,5.10801327502998,Losa 150mm,,,True,5.10801327502999,
3789,347558,1GO0ULaGv7lvx7UGEZnhTz,IfcSlab,FLOOR,Suelo:Losa 150mm:2047848,Nivel 15,Suelo:Losa 150mm,,,,,,,,,,,,,,,,False,,,,,,78.1285152404983,,,,,,,Losa 150mm,,,,,,55.2319036628967,,,,,,,,,,,,,,,,Losa 150mm,77.8413475182238,0.0,11.6762021277336,Losa 150mm,,,True,,
3790,347682,1GO0ULaGv7lvx7UGEZnhUJ,IfcSlab,FLOOR,Suelo:Losa 150mm:2047878,Nivel 15,Suelo:Losa 150mm,,,,,,,,,,,,,,,,False,,,,,,34.0464,0.150000000000001,,,,,,Losa 150mm,,,,,,25.44,,,,,,,,,,,,,,,,Losa 150mm,34.0464,0.0,5.10696000000001,Losa 150mm,,,True,5.10696000000001,
3791,347873,1GO0ULaGv7lvx7UGEZnhU7,IfcSlab,FLOOR,Suelo:Losa 150mm:2047890,Nivel 15,Suelo:Losa 150mm,,,,,,,,,,,,,,,,False,,,,,,78.2980271824797,,,,,,,Losa 150mm,,,,,,53.5036064979581,,,,,,,,,,,,,,,,Losa 150mm,78.0080271824797,0.0,11.701204077372,Losa 150mm,,,True,,
3792,347993,1GO0ULaGv7lvx7UGEZnhUZ,IfcSlab,FLOOR,Suelo:Losa 150mm:2047926,Nivel 15,Suelo:Losa 150mm,,,,,,,,,,,,,,,,False,,,,,,33.6854732472027,0.150000000000001,,,,,,Losa 150mm,,,,,,24.1959940994596,,,,,,,,,,,,,,,,Losa 150mm,33.6854732472027,0.0,5.05282098708042,Losa 150mm,,,True,5.05282098708042,
3793,348083,1GO0ULaGv7lvx7UGEZnjzW,IfcSlab,FLOOR,Suelo:Losa 150mm:2054005,Nivel 20,Suelo:Losa 150mm,,,,,,,,,,,,,,,,False,,,,,,57.1845169687994,0.150000000000001,,,,,,Losa 150mm,,,,,,38.3788671073556,,,,,,,,,,,,,,,,Losa 150mm,57.1845169687994,0.0,8.57767754531994,Losa 150mm,,,True,8.57767754531994,
3794,348157,1GO0ULaGv7lvx7UGEZnj_Q,IfcSlab,FLOOR,Suelo:Losa 150mm:2054031,Nivel 20,Suelo:Losa 150mm,,,,,,,,,,,,,,,,False,,,,,,31.9239590303473,0.150000000000001,,,,,,Losa 150mm,,,,,,23.8205458919376,,,,,,,,,,,,,,,,Losa 150mm,31.9239590303473,0.0,4.78859385455211,Losa 150mm,,,True,4.78859385455211,
3795,348231,1GO0ULaGv7lvx7UGEZnj_9,IfcSlab,FLOOR,Suelo:Losa 150mm:2054044,Nivel 20,Suelo:Losa 150mm,,,,,,,,,,,,,,,,False,,,,,,31.9243002128322,0.150000000000001,,,,,,Losa 150mm,,,,,,23.8205458919378,,,,,,,,,,,,,,,,Losa 150mm,31.9243002128322,0.0,4.78864503192485,Losa 150mm,,,True,4.78864503192485,
3796,348321,1GO0ULaGv7lvx7UGEZnj_z,IfcSlab,FLOOR,Suelo:Losa 150mm:2054056,Nivel 20,Suelo:Losa 150mm,,,,,,,,,,,,,,,,False,,,,,,57.1895665858403,0.150000000000001,,,,,,Losa 150mm,,,,,,38.3805527369359,,,,,,,,,,,,,,,,Losa 150mm,57.1895665858403,0.0,8.57843498787607,Losa 150mm,,,True,8.57843498787608,
3797,348403,1GO0ULaGv7lvx7UGEZnj$N,IfcSlab,FLOOR,Suelo:Losa 150mm:2054082,Nivel 20,Suelo:Losa 150mm,,,,,,,,,,,,,,,,False,,,,,,34.0456999173692,0.150000000000001,,,,,,Losa 150mm,,,,,,25.4400000000001,,,,,,,,,,,,,,,,Losa 150mm,34.0456999173692,0.0,5.1068549876054,Losa 150mm,,,True,5.1068549876054,
3798,348612,1GO0ULaGv7lvx7UGEZnj$7,IfcSlab,FLOOR,Suelo:Losa 150mm:2054098,Nivel 20,Suelo:Losa 150mm,,,,,,,,,,,,,,,,False,,,,,,78.1319304669108,,,,,,,Losa 150mm,,,,,,55.2312213108776,,,,,,,,,,,,,,,,Losa 150mm,77.8419304669108,0.0,11.6762895700367,Losa 150mm,,,True,,
3799,348736,1GO0ULaGv7lvx7UGEZnj$b,IfcSlab,FLOOR,Suelo:Losa 150mm:2054128,Nivel 20,Suelo:Losa 150mm,,,,,,,,,,,,,,,,False,,,,,,34.0453099220645,0.150000000000001,,,,,,Losa 150mm,,,,,,25.4394442624206,,,,,,,,,,,,,,,,Losa 150mm,34.0453099220645,0.0,5.1067964883097,Losa 150mm,,,True,5.1067964883097,
3800,348927,1GO0ULaGv7lvx7UGEZnj$f,IfcSlab,FLOOR,Suelo:Losa 150mm:2054140,Nivel 20,Suelo:Losa 150mm,,,,,,,,,,,,,,,,False,,,,,,78.3078675327071,,,,,,,Losa 150mm,,,,,,53.5077753234798,,,,,,,,,,,,,,,,Losa 150mm,78.0179395069453,0.0,11.7026909260418,Losa 150mm,,,True,,
3801,349047,1GO0ULaGv7lvx7UGEZnj0r,IfcSlab,FLOOR,Suelo:Losa 150mm:2054176,Nivel 20,Suelo:Losa 150mm,,,,,,,,,,,,,,,,False,,,,,,33.6963530539069,0.150000000000001,,,,,,Losa 150mm,,,,,,24.199900725189,,,,,,,,,,,,,,,,Losa 150mm,33.6963530539069,0.0,5.05445295808606,Losa 150mm,,,True,5.05445295808606,
3802,349137,1GO0ULaGv7lvx7UGEZnjGt,IfcSlab,FLOOR,Suelo:Losa 150mm:2055202,Nivel 19,Suelo:Losa 150mm,,,,,,,,,,,,,,,,False,,,,,,57.1901622409504,0.150000000000001,,,,,,Losa 150mm,,,,,,38.3810917838755,,,,,,,,,,,,,,,,Losa 150mm,57.1901622409504,0.0,8.57852433614259,Losa 150mm,,,True,8.57852433614259,
3803,349215,1GO0ULaGv7lvx7UGEZnjGf,IfcSlab,FLOOR,Suelo:Losa 150mm:2055228,Nivel 19,Suelo:Losa 150mm,,,,,,,,,,,,,,,,False,,,,,,31.6639590303466,0.150000000000001,,,,,,Losa 150mm,,,,,,23.7205458919376,,,,,,,,,,,,,,,,Losa 150mm,31.6639590303466,0.0,4.74959385455201,Losa 150mm,,,True,4.74959385455201,
3804,349293,1GO0ULaGv7lvx7UGEZnjHS,IfcSlab,FLOOR,Suelo:Losa 150mm:2055241,Nivel 19,Suelo:Losa 150mm,,,,,,,,,,,,,,,,False,,,,,,30.8229230385178,0.150000000000001,,,,,,Losa 150mm,,,,,,23.6805458919376,,,,,,,,,,,,,,,,Losa 150mm,30.8229230385178,0.0,4.62343845577769,Losa 150mm,,,True,4.62343845577769,
3805,349387,1GO0ULaGv7lvx7UGEZnjH0,IfcSlab,FLOOR,Suelo:Losa 150mm:2055253,Nivel 19,Suelo:Losa 150mm,,,,,,,,,,,,,,,,False,,,,,,56.5596500223164,0.150000000000001,,,,,,Losa 150mm,,,,,,38.5773491409172,,,,,,,,,,,,,,,,Losa 150mm,56.5596500223164,0.0,8.48394750334748,Losa 150mm,,,True,8.48394750334749,
3806,349469,1GO0ULaGv7lvx7UGEZnjHw,IfcSlab,FLOOR,Suelo:Losa 150mm:2055279,Nivel 19,Suelo:Losa 150mm,,,,,,,,,,,,,,,,False,,,,,,34.0275613889517,0.150000000000001,,,,,,Losa 150mm,,,,,,25.4400000000001,,,,,,,,,,,,,,,,Losa 150mm,34.0275613889517,0.0,5.10413420834277,Losa 150mm,,,True,5.10413420834278,
3807,349678,1GO0ULaGv7lvx7UGEZnjHg,IfcSlab,FLOOR,Suelo:Losa 150mm:2055295,Nivel 19,Suelo:Losa 150mm,,,,,,,,,,,,,,,,False,,,,,,78.1378422287803,,,,,,,Losa 150mm,,,,,,55.0274639642387,,,,,,,,,,,,,,,,Losa 150mm,77.7753422287803,0.0,11.6663013343171,Losa 150mm,,,True,,
3808,349802,1GO0ULaGv7lvx7UGEZnjI8,IfcSlab,FLOOR,Suelo:Losa 150mm:2055325,Nivel 19,Suelo:Losa 150mm,,,,,,,,,,,,,,,,False,,,,,,34.0453099220645,0.150000000000001,,,,,,Losa 150mm,,,,,,25.4394442624206,,,,,,,,,,,,,,,,Losa 150mm,34.0453099220645,0.0,5.1067964883097,Losa 150mm,,,True,5.1067964883097,
